UserId,Group,Task,Presentation,NuggetID,UserSummaryNugget
86,4,high,short,86-4-high-02,日本の一人当たりのアルコール消費量はヨーロッパよりも少ない
86,4,high,short,86-4-high-03,日本の一人当たりのアルコール消費量はアジアでは中程度である
86,4,high,short,86-4-high-04,日本の年間アルコール消費量は約8リットルである
86,4,high,short,86-4-high-05,最新の都道府県別アルコール消費量順位の1位は新潟県である
86,4,high,short,86-4-high-06,最新の都道府県別アルコール消費量順位の最下位は奈良県である
87,4,high,short,87-4-high-01,一人当たりのアルコール消費量は地域によって異なる
87,4,high,short,87-4-high-02,一人当たりのアルコール消費量は国によって異なる
87,4,high,short,87-4-high-03,ヨーロッパは一人当たりのアルコール消費量が多いと言われている
87,4,high,short,87-4-high-04,日本の都市部では一人当たりのアルコール消費量が多いと言われている
87,4,high,short,87-4-high-05,一人当たりのアルコール消費量は政府の情報を参考にした方が良い
90,4,high,short,90-4-high-01,国別の消費量ランキングでは北欧がアルコール耐性が強い
90,4,high,short,90-4-high-02,日韓では日本のほうがアルコール耐性が強い
90,4,high,short,90-4-high-03,日韓では日本のほうが消費量は多くなる
90,4,high,short,90-4-high-04,曜日で一番消費量が多いのは金曜日である
90,4,high,short,90-4-high-05,職種別では社交が多い営業種が多い傾向がある
90,4,high,short,90-4-high-06,職種別では飲食業が多い傾向がある
90,4,high,short,90-4-high-07,年齢によって若い人と年配ではアルコールの種類が違う
90,4,high,short,90-4-high-08,男女では男性のほうがアルコールに強い
90,4,high,short,90-4-high-09,所得別ではアルコールの高級なものや安いものなど種類が違う
90,4,high,short,90-4-high-10,所得別でアルコール量はあまり変わらない
91,4,high,short,91-4-high-01,日本の１人当たりのアルコール消費量は年間約８リットルである
91,4,high,short,91-4-high-02,日本の１人当たりのアルコール消費量は世界規模で見ると中程度の消費量である
91,4,high,short,91-4-high-03,アメリカは日本と同程度のアルコール消費量である
91,4,high,short,91-4-high-04,カナダは日本と同程度のアルコール消費量である
91,4,high,short,91-4-high-05,ドイツはアルコール消費量が多い国である
91,4,high,short,91-4-high-06,フランスはアルコール消費量が多い国である
91,4,high,short,91-4-high-07,インドはアルコール消費量が少ない国である
91,4,high,short,91-4-high-08,インドネシアはアルコール消費量が少ない国である
91,4,high,short,91-4-high-09,アルコールの消費量が少ない国ではその国の文化が影響している場合がある
91,4,high,short,91-4-high-10,アルコールの消費量が少ない国ではその国の宗教が影響している場合がある
91,4,high,short,91-4-high-11,日本国内ではアルコールの消費量が多い県と少ない県では約２～３リットルの差がある
91,4,high,short,91-4-high-12,北海道はアルコール消費量が多い県である
91,4,high,short,91-4-high-13,沖縄県はアルコール消費量が多い県である
91,4,high,short,91-4-high-14,奈良県はアルコール消費量が少ない県である
91,4,high,short,91-4-high-15,和歌山県はアルコール消費量が少ない県である
91,4,high,short,91-4-high-16,アルコール消費量が多い県は日本で主要な観光が主要産業な県である
91,4,high,short,91-4-high-17,アルコール消費量が多いのは観光が主要産業であることが起因している可能性がある
94,4,high,short,94-4-high-01,日本人の一年間の一人当たりアルコール消費量の平均は約8Lである
94,4,high,short,94-4-high-02,東京がアルコール摂取量が多い傾向にある
94,4,high,short,94-4-high-03,都市部の方がアルコール摂取量が多い傾向にある
94,4,high,short,94-4-high-04,日本の中で最もアルコール摂取量が多いと言われているのは沖縄である
94,4,high,short,94-4-high-05,沖縄のアルコール摂取量が多いのは文化という特性が考えられる
94,4,high,short,94-4-high-06,沖縄のアルコール摂取量が多いのは観光地という特性が考えられる
94,4,high,short,94-4-high-07,都道府県や市ごとのアルコール摂取量についてはデータが不明である
94,4,high,short,94-4-high-08,男女差では男性の方がアルコール摂取量が多い傾向にある
94,4,high,short,94-4-high-09,男性のアルコール摂取量が多いのは文化によるものである
94,4,high,short,94-4-high-10,男性のアルコール摂取量が多いのは社会によるものである
94,4,high,short,94-4-high-11,男性のアルコール摂取量が多いのは個人の特性によるものである
94,4,high,short,94-4-high-12,一人当たりのアルコール消費量が多い国はチェコである
94,4,high,short,94-4-high-13,一人当たりのアルコール消費量が多い国はリトアニアである
94,4,high,short,94-4-high-14,一人当たりのアルコール消費量が多い国はドイツである
94,4,high,short,94-4-high-15,一人当たりのアルコール消費量が多い国はビール文化の国が多い
95,4,high,short,95-4-high-01,ヨーロッパの消費量は高い
95,4,high,short,95-4-high-02,米国の消費量はアジア諸国より低かった
95,4,high,short,95-4-high-03,中東の消費量は宗教的な理由（禁酒）から低い
95,4,high,short,95-4-high-04,インドの消費量も宗教的な理由（禁酒）から低い
96,4,high,short,96-4-high-01,アルコールの年間平均消費量が最も多い国はチェコである
96,4,high,short,96-4-high-02,チェコのアルコール年間平均消費量は14.3ℓである
96,4,high,short,96-4-high-03,アルコールの年間平均消費量が最も少ない国はアフガニスタンである
96,4,high,short,96-4-high-04,アフガニスタンのアルコール年間平均消費量はほぼ0ℓである
96,4,high,short,96-4-high-05,日本でアルコールの年間平均消費量が最も多い県は秋田県である
96,4,high,short,96-4-high-06,秋田県のアルコール年間平均消費量は96ℓである
96,4,high,short,96-4-high-07,日本でアルコールの年間平均消費量が最も少ない県は奈良県である
96,4,high,short,96-4-high-08,奈良県のアルコール年間平均消費量は60ℓである
97,4,high,short,97-4-high-01,日本の一人当たりのアルコール消費量は約8リットルである
97,4,high,short,97-4-high-02,世界で一番アルコール消費量が多いのはヨーロッパである
97,4,high,short,97-4-high-03,ヨーロッパの一人当たりのアルコール消費量は約20リットルである
97,4,high,short,97-4-high-04,日本で一番アルコール消費量が多いのは新潟県である
97,4,high,short,97-4-high-05,日本で一番アルコール消費量が少ないのは奈良県である
98,4,high,short,98-4-high-01,日本人の1人当たりのアルコールの年間消費量は8リットルである
98,4,high,short,98-4-high-02,大阪府の1人当たりのアルコール年間消費量も日本人全体とだいたい同程度である
1,2,high,long,1-2-high-01,国内においては一人あたりのアルコール消費量の正確な統計を取っている機関はない
